time,F3(gamma),FC5(gamma),AF3(gamma),F7(gamma),T7(gamma),P7(gamma),O1(gamma),O2(gamma),P8(gamma),T8(gamma),F8(gamma),AF4(gamma),FC6(gamma),F4(gamma),F3(beta),FC5(beta),AF3(beta),F7(beta),T7(beta),P7(beta),O1(beta),O2(beta),P8(beta),T8(beta),F8(beta),AF4(beta),FC6(beta),F4(beta),F3(alpha),FC5(alpha),AF3(alpha),F7(alpha),T7(alpha),P7(alpha),O1(alpha),O2(alpha),P8(alpha),T8(alpha),F8(alpha),AF4(alpha),FC6(alpha),F4(alpha),F3(theta),FC5(theta),AF3(theta),F7(theta),T7(theta),P7(theta),O1(theta),O2(theta),P8(theta),T8(theta),F8(theta),AF4(theta),FC6(theta),F4(theta),F3(delta),FC5(delta),AF3(delta),F7(delta),T7(delta),P7(delta),O1(delta),O2(delta),P8(delta),T8(delta),F8(delta),AF4(delta),FC6(delta),F4(delta)
281.75,266.2475335,429.8588532,253.8984929,412.4776665,412.035605,301.4612313,446.8574864,321.7571019,327.7455496,433.4636358,585.9847994,389.8142281,275.842296,227.4556324,81.68702064,208.2671425,96.04237002,118.0305226,192.5183822,121.5035252,127.1309221,134.3616927,244.2868999,255.5970134,48.85784327,112.9301596,57.07450334,83.61786638,61.46790185,12.20688945,34.72310014,34.45198551,76.04511815,106.9990284,212.9772995,141.8662385,130.0371186,115.8763567,291.8389334,127.5381397,166.8889049,93.15768074,199.228895,298.2732916,354.6577801,455.2845481,598.4518883,113.4731315,89.48222378,143.3816369,184.3916942,480.1340354,495.7806557,339.420234,389.8564933,198.5003815,34303.964,10010.412,13398.616,32992.831,38136.764,2785.384,84183.79,25004.504,19877.091,616.79,3519.173,24146.016,4444.239,1801.096
282,186.6222282,364.6265412,397.3466683,347.746793,405.7086273,313.8371344,376.6753828,370.9060782,385.7293057,470.8947311,308.1020751,294.4264948,311.3985562,266.1610943,76.03974,187.1054385,170.5909663,132.6474356,136.315628,124.5308576,216.5683483,148.4521555,240.5920057,331.4461701,165.8165958,166.7222433,211.3648472,138.6692952,33.55101098,85.4484336,38.13625057,25.3007616,78.48065228,54.8591545,142.9535181,201.5545043,242.1779373,178.7914526,42.65033609,127.780701,162.7148872,54.33853518,139.8885366,10.35013112,288.1303522,172.7927755,329.353502,82.64614098,311.3505698,170.894574,194.4341837,406.45157,224.7321065,348.9497171,243.0552072,263.6647888,33264.964,9596.412,15690.616,35273.831,41120.764,3263.384,82469.79,25151.504,19852.091,1829.21,2585.173,25681.016,4145.239,3014.096
282.25,500.3387326,580.9313997,433.0365406,373.6946489,294.4095585,175.6226781,403.5180715,253.9223385,342.5297624,467.4381346,415.598758,332.6137305,521.8965402,309.4045611,199.946837,203.5939578,158.2565891,210.5233178,124.1487969,151.5516216,110.7094505,112.8065923,216.0625063,211.5896051,86.38109314,181.5692964,189.4315384,174.1461112,65.43513372,104.7623391,144.938818,140.5061504,1.355162381,133.6658511,138.3293942,24.16279345,73.89937555,105.7727832,138.4497076,101.7372756,56.99842942,78.22275586,834.3796457,313.1038827,396.8463791,582.247375,334.8241102,162.2763122,326.2475357,110.1745281,68.66972356,292.1740314,372.5414061,377.8760428,370.1350663,338.3678621,31177.964,10355.412,16682.616,36044.831,42589.764,3247.384,81270.79,24533.504,19038.091,3198.21,1656.173,26172.016,5275.239,3878.096
282.5,177.5058612,555.0633076,450.8626576,426.9255397,311.0754843,295.4135097,485.5949238,361.7865775,397.9992735,621.9950133,784.803728,578.3543945,673.1683604,436.4971267,47.17992581,295.653831,200.0219942,141.0567074,152.6484819,115.2022701,222.4783983,138.4668424,56.2397583,138.754464,357.9381097,171.3696056,188.4232496,28.82668861,37.06589079,142.1393888,103.1731049,152.8365769,48.71742757,103.3493887,97.12873138,322.0931027,412.5473361,479.4706969,408.5123002,243.1543508,435.8259679,223.6567351,72.93563186,142.5568401,244.9256349,209.3724478,185.8249473,81.83275115,209.5320724,77.20678473,110.5710801,242.1369535,724.0937774,491.6110264,419.8494667,231.139445,29994.964,10054.412,18316.616,37527.831,43626.764,3399.384,79811.79,24746.504,19289.091,4326.21,2808.173,27370.016,5921.239,4601.096
282.75,120.353452,478.2669743,335.7533526,325.4986166,235.7697838,190.9260831,377.1882449,360.7688835,398.0075283,390.1206974,533.0324885,702.5668326,490.3951897,333.3418601,66.06993014,323.2892814,173.2326612,247.622581,152.5013665,232.9067711,246.8694454,135.2116383,120.9549071,128.8702491,301.258661,320.9946789,153.1223484,142.6268184,89.48742428,106.0570421,216.2050061,198.6597068,172.062278,174.5433983,93.99261573,263.0705573,332.3483618,270.4700673,438.6472994,407.6174029,406.34222,192.7373777,79.23415418,331.3185581,196.1879266,198.7386744,207.3425375,142.6454639,184.2647581,241.8459125,196.5565666,236.6761781,567.6006708,612.5796601,394.6684632,247.0959383,29537.964,10026.412,19642.616,38658.831,44452.764,3184.384,79669.79,24479.504,19186.091,4985.21,4146.173,28444.016,6294.239,5222.096
283,166.5775482,583.3264972,327.3981179,368.2752635,189.4731856,275.1432672,444.3314972,271.4187745,345.1934508,505.7014768,516.6885104,527.5774966,511.1812418,350.839811,61.35643106,264.9749373,161.4470285,251.1530096,90.20542635,133.5863213,122.4842166,139.2438307,137.8039402,156.6814157,235.7165846,374.0144185,410.579015,180.3065468,65.51211226,54.33709607,60.01018349,96.62817058,92.4727058,28.53929082,120.4002366,156.4332132,82.04255675,161.3005545,87.44466086,49.02920633,68.94348419,135.9315121,109.5640686,335.5054593,106.0006875,132.4584587,145.4957187,454.8504297,483.5550483,634.1937551,477.0455138,613.9209539,378.9963498,206.8382333,294.3190015,330.4003591,29590.964,9792.412,19499.616,38709.831,44570.764,3413.384,79224.79,24271.504,18734.091,4885.21,3433.173,27905.016,6346.239,5119.096
283.25,154.0109008,499.8340706,285.7045499,267.141124,228.6827514,245.6220219,344.4238079,333.2145282,252.5373982,333.099021,308.5733468,368.0811891,476.3579301,291.583866,64.90958665,183.3118041,239.1363077,287.7503427,151.8393417,101.9689712,156.1283559,146.3127139,203.4116641,265.6457332,250.0807643,192.5654244,213.3471964,174.5709324,135.3742129,180.3823238,218.3685923,264.1407859,121.8201515,109.5955458,86.9153845,98.71524112,134.2954002,90.27527721,62.57525516,172.7599901,51.03596965,32.43497102,127.0371828,59.6605634,176.7657541,170.8059485,173.6852471,139.9822188,76.23077719,121.3094407,85.07786964,252.7632816,395.5518688,94.67498805,234.4587884,235.8062457,29701.964,9023.412,20105.616,39137.831,44715.764,3697.384,78853.79,24753.504,19310.091,4593.21,4081.173,28343.016,6541.239,4485.096
283.5,134.6784885,498.3604175,310.8131099,319.8904732,185.1337378,305.7910251,287.4307507,381.1812507,309.499439,328.4488519,431.5779495,398.7712367,355.2641669,258.7492591,51.69115513,248.1668843,122.2574843,171.2774749,74.08434912,111.239801,85.89588124,116.862244,70.66604969,182.6881134,106.3703396,150.5661535,148.9235601,123.8676015,75.45152809,195.158381,167.0196525,215.5014886,140.8380957,115.0384744,117.8718133,262.2817686,195.2335598,185.037227,150.1631662,184.2429058,269.8715672,256.2860983,83.9268488,293.3498062,119.3447375,59.118812,80.71630801,118.4711156,50.53820449,41.89901705,175.5018472,15.93730657,52.71719805,162.5171754,84.12297932,322.2904683,29465.964,10055.412,19783.616,39047.831,44779.764,3119.384,79253.79,24171.504,19613.091,4741.21,4568.173,28501.016,6109.239,5596.096
283.75,145.4101864,582.9604238,258.1315827,189.0545927,261.2504722,269.1292538,315.8648507,363.6159642,269.5865498,424.8357395,515.4747735,383.2935084,379.5643143,202.671161,87.1139825,99.86128599,129.9496226,55.88737569,75.51377622,95.35960858,150.3690936,153.6570954,216.4248145,318.0316141,152.0325845,180.4863419,252.7512393,75.97014697,37.71958464,119.5148688,289.3212629,178.3481779,27.77684062,64.4262336,151.0391759,255.4576992,263.5053157,191.2968783,326.6773683,308.2910696,253.5450014,149.4009984,91.09523697,124.6667642,81.44673223,120.9203479,137.826642,52.36076672,44.32747462,99.40982039,140.6980769,147.689137,94.28789657,108.8324314,415.045727,36.83991302,29340.964,11322.412,19757.616,38856.831,44537.764,3203.384,79701.79,23887.504,19478.091,5050.21,4365.173,28571.016,6315.239,5986.096
284,338.5131718,431.7889694,518.6627721,318.7745606,233.0621054,289.0503715,345.9659421,352.438879,299.2116571,352.5012255,339.8850692,410.5006735,375.5519459,283.5362221,128.211712,126.0651222,258.7627069,110.0688752,52.29256172,139.3301808,148.8063654,127.7090165,120.3366644,294.1597415,254.0317732,195.9993959,168.214886,203.5442785,102.7959056,215.3244583,119.7047904,155.9384997,59.55242384,40.66143667,218.8132845,43.77193299,77.97698838,83.16379854,94.9083113,26.54608701,66.91254714,39.68711316,43.54674715,177.2273953,23.44082213,216.621769,143.6994656,121.3042372,213.8855176,301.095692,366.5518675,493.2870261,219.4591868,32.34847082,273.3701365,158.6365655,29927.964,12064.412,19297.616,38225.831,43518.764,4179.384,78746.79,24845.504,20224.091,3648.21,3304.173,27725.016,5552.239,5190.096
284.25,132.3469652,282.7924559,267.3401498,225.0095182,146.1736998,291.9705785,508.5692739,375.0343966,360.602148,455.0975214,372.2335492,306.3251644,495.9790815,357.5830483,51.85389513,94.1123047,109.5049274,135.3131544,27.5585174,129.4133366,107.2630092,127.7704578,96.98388082,182.7966856,212.670864,185.8932603,203.0301818,111.5696198,82.13459015,98.38493653,145.869968,201.010521,158.2885613,168.2276274,178.2311165,181.8142734,263.3875344,263.8986455,228.0889982,162.19238,243.0067103,114.6810401,39.35431204,145.0354644,105.849706,48.92534177,197.746228,137.4263865,163.1937893,180.3910747,164.9174644,362.2562877,136.3508067,136.2483124,178.6756534,101.0443805,29794.964,11449.412,19741.616,38906.831,43763.764,4182.384,79134.79,24595.504,20112.091,3863.21,4039.173,28542.016,5865.239,5345.096
284.5,169.9058869,550.7315489,418.0219849,264.8519238,194.9992661,340.9536885,497.378415,219.9873357,352.2365523,417.3517473,485.8213084,519.2902237,597.8845205,278.2581205,48.30374004,85.52252927,127.8145436,55.94955243,65.47132767,132.0852751,113.5932162,97.37907078,92.20145534,223.2452815,176.29954,62.7163308,145.6128848,45.19163409,50.60806173,102.8308981,119.0998067,96.35373491,76.27134469,153.7297455,212.7105511,199.3916806,167.3543484,102.4524064,16.29298675,106.9086646,162.84726,111.2260648,114.3849316,262.0557343,148.2573342,272.0499019,165.8438742,168.3937023,173.4907678,104.4249175,49.19515643,81.17830719,179.9101672,187.8676425,248.1321202,5.48277305,29825.964,12084.412,19300.616,37729.831,43587.764,3930.384,79815.79,24296.504,19893.091,3706.21,3409.173,28281.016,5419.239,5116.096
284.75,209.353305,414.0275685,490.0231007,355.3242882,216.7739079,269.4591173,309.3452978,303.5669206,373.4423932,334.0457211,734.1625026,455.4631003,427.5558989,340.804066,75.46816514,135.881579,186.1251048,74.86806167,58.33966867,84.52366517,168.347009,104.603201,109.9942137,68.57846699,285.7592605,237.3295283,213.9169686,141.8779936,98.01281917,79.72005726,66.22059243,94.16050846,79.82034855,59.05630094,155.1833563,145.6422937,86.52266922,177.6376899,203.9177035,125.1603179,204.6522383,104.481112,151.4285054,262.6880801,504.9399302,270.0293974,67.15971143,185.7971238,88.28087498,80.14416268,98.43522297,93.74253118,746.7812693,440.2103957,498.4019532,279.4922106,30490.964,11711.412,18663.616,36527.831,42275.764,4435.384,79258.79,24508.504,20102.091,3680.21,3377.173,28356.016,6084.239,5029.096
285,177.8034371,598.5298026,169.2917793,268.5148889,153.9441904,149.4027287,516.8944421,560.9519302,519.7418266,620.9671224,409.2599398,635.3243409,477.7355369,240.6307573,104.8480919,261.3211686,89.13400434,115.1378282,120.2124367,55.87000569,209.6143187,124.2875978,106.610633,131.5476574,195.2501819,179.8359649,297.7913442,94.11880895,36.43949532,150.3548648,128.9178336,57.59221768,38.13716911,98.11162545,118.5664299,106.3489602,249.7570084,278.5557007,230.1272598,228.0099202,297.712071,109.4690126,91.72838104,222.337473,151.0123825,61.81293913,61.45015946,50.77712861,148.7891188,112.5383089,46.82303108,66.46165308,190.4514,149.4305028,171.4438178,134.9562701,30380.964,11343.412,18329.616,36022.831,42948.764,3521.384,80398.79,23300.504,19306.091,4717.21,2551.173,27871.016,5423.239,5002.096
285.25,185.770655,580.0010936,299.0554567,385.446443,268.9131278,240.9458996,394.3985804,400.6871435,526.3882941,325.4943765,495.7205131,516.7855279,463.4689126,226.9244677,65.88904737,122.8936901,125.2099723,216.7802135,194.1914401,130.0727257,129.8403666,206.2083937,197.9896891,203.8198564,335.2756643,103.6179104,260.3651544,49.21416123,59.62363827,34.14945347,84.51641764,155.114888,108.2732257,126.9395143,183.0708988,51.80940695,156.6777645,210.5935008,183.3613979,105.4199487,280.4847383,82.17418044,90.31472802,298.3261784,76.53734118,262.5316495,41.63245734,107.5690642,82.29299427,122.1541253,174.5545004,81.14434581,548.4312624,297.9834032,210.2178958,73.29852949,29757.964,11313.412,18771.616,35729.831,43489.764,3222.384,81326.79,22620.504,18841.091,5460.21,5085.173,29083.016,6355.239,5599.096
285.5,127.2195335,416.3361832,358.0774894,360.739421,302.1919847,291.9242894,425.0957186,385.728189,408.0076188,399.0439939,839.164806,628.923353,739.8726243,316.4620796,11.62281106,56.54002636,142.7902946,178.1935009,92.37301774,131.2797185,159.8176115,102.4976084,122.0758952,153.3695714,217.4655401,192.3594178,179.1095147,105.2958514,58.24865089,193.6864688,198.1167735,258.5748106,271.3170538,319.0552515,261.1197387,370.4746842,336.240832,180.9580395,340.0786563,269.3382187,198.5175998,126.5156382,133.1278778,727.9916831,297.6399407,633.832385,440.6673922,368.9303763,426.1073729,500.415367,513.8909729,636.2449108,467.8539287,400.3082133,325.1994083,220.5097816,29758.964,9775.412,18898.616,36332.831,43932.764,3164.384,81022.79,23254.504,19424.091,4557.21,4111.173,28824.016,5931.239,5100.096
285.75,156.6329403,500.7820369,295.5782939,450.9564228,293.8043843,185.247526,373.4793894,379.8905123,360.6856485,469.7648171,543.5387361,536.8582071,599.4280307,279.5673873,40.20029125,129.6964717,86.72735847,216.1652814,55.06126901,76.93580334,124.0255365,77.79608343,162.406383,177.7824595,148.6656197,139.3159441,241.156098,84.01811666,32.90944069,256.7040929,123.5671008,212.8588569,111.8671348,12.46347715,54.21408156,207.8482482,215.8458779,193.8303927,293.4112533,202.0023472,251.9767821,100.3688257,46.81070852,165.9827561,207.8082394,267.6518102,31.11946771,33.09187894,124.2864309,238.3892048,298.4470509,429.157565,513.9668907,390.8290541,408.2830661,177.5143003,29725.964,9629.412,18989.616,38403.831,44549.764,2735.384,81976.79,21955.504,18245.091,5099.21,3116.173,28322.016,5694.239,5202.096
286,195.4398616,512.6717908,254.8451188,625.8022264,180.7495742,387.3488383,478.6509718,458.6078547,487.6082594,557.7730897,430.4616469,444.5774852,433.2229115,288.0403106,61.37761045,112.687703,146.4292055,214.6886686,86.8733017,117.0897306,223.1870437,137.5739762,199.9525979,187.5533495,158.776611,382.9767901,136.9183658,200.1968564,45.27580432,187.0839987,129.1414827,84.37788174,82.72913294,143.4288089,254.4999526,349.6812675,376.9807761,459.4077462,402.315252,222.0820742,460.4058939,190.0650105,12.81148245,240.1894636,133.1054141,241.0968899,59.81753174,236.2348072,51.14766246,232.4619106,127.1330511,166.9162402,76.78016343,82.02687192,149.4374986,81.15581411,29747.964,10752.412,18759.616,38477.831,44334.764,3006.384,81838.79,22502.504,18992.091,3746.21,1735.173,27455.016,4222.239,5030.096
286.25,292.3607941,903.9810482,741.5416766,1056.119654,395.5012868,204.5660977,416.3515202,500.8779446,435.0731507,406.2318931,447.917097,353.4098636,435.2939556,249.2127085,90.06013054,269.3895759,222.9814961,367.7652504,139.9349433,132.7026559,177.7086886,93.23486772,140.4190726,79.60827174,104.4412804,127.0888388,103.8998311,65.46814748,52.78296345,168.3555148,251.3617159,188.6666406,106.6883642,172.8696309,133.4584954,213.7691435,234.7586695,279.7901877,328.9475687,217.5957856,210.4290642,150.6203416,110.8076641,475.0300366,512.6650013,926.6877761,534.4153114,76.11196925,175.9751584,153.2334313,374.6128461,377.6588522,440.3672126,50.3078045,392.6344709,94.5796574,29156.964,9547.412,21011.616,44486.831,45278.764,4645.384,79715.79,25209.504,21683.091,161.21,1567.827,27300.016,1472.239,4427.096
286.5,146.4734581,501.353894,429.6413146,388.9248516,207.8989279,317.6348582,423.4818295,587.8157392,642.9200319,793.2948239,577.6738756,372.9526939,572.2068701,325.2548923,114.6923935,166.272483,238.4548082,243.4294334,80.33572589,72.91818904,323.6702163,280.1896994,240.4073893,150.3273839,124.2559101,200.5238241,207.1890898,123.886113,103.5783899,155.9750923,258.2476372,109.5902992,119.6810579,156.076611,260.1048688,680.5810746,833.3888985,863.0418947,707.2463552,462.426691,725.5752263,375.4554269,105.7517055,150.6152169,90.55015966,70.94003359,14.63239254,197.1550671,123.6943782,65.66817993,198.0013288,137.9741007,252.5061056,46.89770242,128.2719746,42.40232678,28618.964,7717.412,22680.616,46533.831,46322.764,5344.384,79338.79,25444.504,21768.091,189.21,882.827,28334.016,2829.239,5356.096
286.75,131.9448585,589.6544679,386.5661789,646.2382334,432.6729584,332.7258188,383.1495972,562.6521759,443.8959611,556.6547806,756.5660906,626.5997057,594.052618,444.4247195,30.24998697,342.8953482,205.8099315,424.4405816,218.3087257,135.416114,212.5631538,163.3437637,158.2550412,202.6305238,174.4594994,315.6232698,221.444633,263.1024707,83.80688314,313.52739,142.8556395,332.2639277,218.930057,97.83106417,341.2339138,660.4948522,602.579411,645.7009204,475.4041597,353.4142844,605.0997254,307.4496056,183.3114133,671.6790006,492.820094,959.3591678,488.4036113,268.3130634,598.8541924,407.9274409,291.5124617,421.8168056,590.9850953,472.2448978,598.3732032,332.3109507,29700.964,9960.412,20769.616,43707.831,45475.764,3525.384,80042.79,25030.504,20541.091,623.21,408.827,27123.016,1798.239,4436.096
287,216.0490699,496.3041621,474.9110551,429.9922761,276.1018216,279.7957006,363.0351823,656.055859,572.891989,362.9858268,554.7474844,527.8626973,598.3820325,471.5645902,51.73781776,68.35881579,131.0346938,43.62504995,103.202376,92.35811824,170.6548139,367.8856134,318.1858873,217.7884661,193.4273568,181.2268628,114.7642646,205.7231408,40.56807531,184.9253228,34.08807344,105.9196405,127.6273519,19.15591241,330.0786122,377.2679341,297.7252563,108.4758725,115.7705353,23.55716225,22.43054933,79.47341073,134.2767611,216.2074151,198.3127738,270.8164924,125.9847524,103.1739637,341.6773588,544.3744691,457.5724237,189.2547575,286.1119323,263.7776171,210.965382,131.3212765,29238.964,10843.412,21264.616,41727.831,44440.764,3460.384,80914.79,23422.504,19513.091,2771.21,3482.173,29122.016,4637.239,5775.096
287.25,261.1838654,550.7197395,415.100676,448.9277854,357.5618162,254.4482105,636.1723137,726.8548573,580.3393807,604.6509394,496.1210819,361.2970461,588.132601,353.3012618,89.43923932,174.8978024,187.0843395,131.8444985,191.9909547,140.1317952,112.5866429,232.1870733,232.1302877,211.872051,259.9745872,206.1903144,222.6670401,159.0643029,91.81701915,183.7259588,445.1904797,417.5598102,280.2943505,181.5366629,126.7512103,567.0001879,632.0732571,731.7293797,668.7720678,434.2264042,588.7128472,279.1939753,58.19013451,65.43368925,287.5456475,290.375406,296.3486026,140.3392108,185.3275312,421.6202355,589.3706542,581.8558816,110.14829,238.9268131,393.6107946,236.9228167,29300.964,10715.412,20134.616,41348.831,43801.764,4169.384,80933.79,24177.504,20954.091,2032.21,3673.173,29165.016,5356.239,5629.096
